Variety,Names,Bee,Bee_sd,Bumble,Bumble_sd,NSC,NSC_sd,Corolla,Corolla_sd,Flower,Flower_sd,Colour,Hue,NSC*Flower;;;;;;;;;;;;;
LF01,LV Vintage Violet,3.6,1.6733201,6.8,1.6733201,180.6615,92.57102525,6.737,0.263780212,13481.6,2241.391376,purple,1.2170338,2435606.078;;;;;;;;;;;;;
LF02,LV Vintage Amethyst,3.6,2.5099801,10.4,2.5099801,168.0653,59.38034859,6.936,0.234484878,22369.6,2283.85919,purple,0.7648394,3759553.535;;;;;;;;;;;;;
LF03,LV Eternal Elegance,3.2,1.9235384,4.4,1.9235384,235.4109,52.5534134,6.3385,0.299126359,13420.8,2014.064473,purple,1.2749952,3159402.607;;;;;;;;;;;;;
LF04,LV Vintage Plum,2.8,2.3874673,7.8,2.3874673,326.2888,76.11123621,6.7725,0.292518555,12628,1268.009464,purple,1.2390318,4120374.966;;;;;;;;;;;;;
LF05,LF05,4.4,2.3021729,8.4,2.3021729,264.4471,110.050178,6.7815,0.41580961,16704.6,943.4896926,purple,1.2964611,4417483.027;;;;;;;;;;;;;
LF06,LF06,3.6,1.3416408,7.4,1.3416408,320.3775,128.3739614,6.4745,0.277782099,16819.2,1384.353893,purple,1.2542203,5388493.248;;;;;;;;;;;;;
LF07,LF07,3.4,3.3615473,6,3.3615473,203.0388,85.18086229,6.5135,0.227533109,3650.4,444.5034308,purple,1.2015075,741172.8355;;;;;;;;;;;;;
LF08,LF08,4.6,2.607681,8.8,2.607681,258.2656,100.974131,6.7585,0.330426758,20208,3090.642328,purple,1.2849907,5219031.245;;;;;;;;;;;;;
LF09,LF09,3.8,2.5884358,8.2,2.5884358,306.6163,126.2556463,6.7895,0.260595977,12300.8,1758.932403,purple,1.1428942,3771625.783;;;;;;;;;;;;;
LF10,LF10,2.6,1.5165751,8.8,1.5165751,316.0255,137.9831127,6.604,0.335392935,7850,1085.172797,purple,1.2828622,2480800.175;;;;;;;;;;;;;
LF11,LF11,3.8,2.2803509,9.4,2.2803509,334.3968,164.0276689,6.4635,0.308174165,11197.2,1488.47227,purple,1.231451,3744307.849;;;;;;;;;;;;;
LF12,LF12,3.6,2.5099801,6.6,2.5099801,259.2035,92.56775805,7.5485,0.299055971,5044.2,271.000369,purple,1.2429994,1307474.295;;;;;;;;;;;;;
LF13,LF13,3.4,1.5165751,8.4,1.5165751,436.3846,188.5575935,6.532,0.337476705,7161.6,726.1561815,purple,1.2514587,3125211.951;;;;;;;;;;;;;
LF14,LF14,4.2,2.6832816,9.6,2.6832816,309.1501,92.06172522,6.743,0.248238001,8421.6,1011.0454,purple,1.1455025,2603538.482;;;;;;;;;;;;;
LF15,LF15,2,0.7071068,9,0.7071068,288.9823,85.91108414,6.565,0.341413471,12291.2,1793.076462,purple,1.2656856,3551939.246;;;;;;;;;;;;;
